"id","programmingid","userid","submitcount","latestsubmitid"
"2733512","23216","82145","4","8401697"
"2744786","23216","82149","3","8412821"
"2736351","23216","82155","2","8618145"
"2737628","23216","82160","1","8386439"
"2744280","23216","82182","1","8410841"
"2740811","23216","82187","1","8398704"
"2732271","23216","82189","5","8369406"
"2731850","23216","82197","1","8368027"
"2736382","23216","82198","1","8382565"
"2738037","23216","82207","1","8387800"
"2744969","23216","82221","1","8413396"
"2744109","23216","82226","5","8413280"
"2738618","23216","82420","1","8390011"
"2743870","23216","82448","3","8409530"
"2741854","23216","82454","2","8413213"
"2734323","23216","82485","1","8375801"
"2732796","23216","82542","1","8371061"
"2732545","23216","82547","2","8370164"
"2729013","23216","82548","3","8357988"
"2743307","23216","82561","2","8407464"
"2728441","23216","82574","1","8356045"
"2738986","23216","82586","1","8391653"
"2741623","23216","82593","1","8401623"
"2733224","23216","82603","6","8372455"
"2734737","23216","82633","2","8377009"
"2733519","23216","82673","2","8373555"
"2745085","23216","82681","1","8413825"
"2734002","23216","82687","2","8374892"
"2728286","23216","82691","1","8355563"
"2744499","23216","82704","4","8411711"
"2744568","23216","82715","4","8412110"
"2745176","23216","82728","2","8414151"
"2732374","23216","82733","6","8369662"
"2736054","23216","82738","4","8381539"
"2742062","23216","82800","2","8403039"
"2742712","23216","82819","1","8405384"
"2730667","23216","82853","1","8363349"
"2737274","23216","82867","2","8385275"
"2738562","23216","82881","1","8389762"
"2731205","23216","82903","3","8365673"
"2734550","23216","82905","2","8376449"
"2741240","23216","82916","13","8400228"
"2744622","23216","82926","2","8412187"
"2742995","23216","82950","2","8406421"
"2729260","23216","82959","3","8358600"
"2800279","23216","82987","2","8610458"
"2740066","23216","83068","1","8395865"
"2741811","23216","83107","8","8412702"
"2737960","23216","83196","2","8387754"
"2742112","23216","83197","1","8403240"
"2729961","23216","83198","1","8361128"
"2731430","23216","83199","1","8366680"
"2744039","23216","83201","1","8410087"
"2743416","23216","83204","3","8408440"
"2737315","23216","83205","2","8385401"
"2741190","23216","83207","2","8400012"
"2729093","23216","83210","2","8358170"
"2728376","23216","83211","1","8355814"
"2731899","23216","83212","1","8368187"
"2732311","23216","83213","5","8369499"
"2734604","23216","83215","5","8376671"
"2739256","23216","83216","1","8392752"
"2741376","23216","83218","1","8400737"
"2739019","23216","83219","2","8391858"
"2733721","23216","83228","1","8374111"
"2736226","23216","83234","2","8382071"
"2732626","23216","83235","2","8370402"
"2741539","23216","83236","2","8401321"
"2739491","23216","83237","2","8393576"
"2730269","23216","83240","2","8362040"
"2728496","23216","83246","2","8356283"
"2728450","23216","83250","1","8356078"
"2731760","23216","83251","1","8367772"
"2737716","23216","83253","2","8386723"
"2732554","23216","83254","1","8370178"
"2732112","23216","83255","1","8368834"
"2733014","23216","83256","5","8371841"
"2729518","23216","83257","3","8359549"
"2740233","23216","83258","1","8396446"
"2730738","23216","83259","1","8363550"
"2738192","23216","83262","2","8388290"
"2736467","23216","83267","2","8382840"
"2728500","23216","83269","1","8356295"
"2734388","23216","83274","4","8376070"
"2732211","23216","83276","1","8369167"
"2744715","23216","83278","1","8412520"
"2741153","23216","83283","4","8399903"
"2743952","23216","83287","1","8409784"
"2731025","23216","83288","7","8364968"
"2733064","23216","83290","1","8371874"
"2743608","23216","83298","3","8408513"
"2728731","23216","83299","1","8357279"
"2728878","23216","83300","2","8357608"
"2744206","23216","83301","1","8410593"
"2742861","23216","83302","1","8405929"
"2730078","23216","83306","6","8361551"
"2742723","23216","83307","1","8405435"
"2729768","23216","83308","1","8360416"
"2741596","23216","83309","2","8401523"
"2729469","23216","83310","1","8359321"
"2732637","23216","83311","2","8383702"
"2730289","23216","83312","1","8362084"
"2742616","23216","83313","1","8405058"
"2730406","23216","83314","4","8362403"
"2732021","23216","83315","5","8368598"
"2735005","23216","83316","2","8377953"
"2734136","23216","83317","5","8375324"
"2740680","23216","83318","1","8398125"
"2742052","23216","83319","1","8403004"
"2734469","23216","83320","1","8376233"
"2745054","23216","83321","1","8413732"
"2735354","23216","83322","1","8379126"
"2744726","23216","83323","1","8412562"
"2745028","23216","83324","1","8413620"
"2742899","23216","83326","1","8406094"
"2732928","23216","83327","1","8371422"
"2741786","23216","83328","4","8402204"
"2733995","23216","83367","2","8374840"
"2731892","23216","83370","1","8368172"
"2742308","23216","83382","4","8404015"
"2744365","23216","83383","1","8411162"
"2729294","23216","83400","11","8358758"
"2743098","23216","83401","1","8406700"
"2733979","23216","83402","1","8374786"
"2734186","23216","83404","5","8375551"
"2743965","23216","83407","1","8409816"
"2730806","23216","83408","7","8390679"
"2730876","23216","83412","3","8364260"
"2729194","23216","83414","6","8358466"
"2735203","23216","83419","1","8378681"
"2734910","23216","83437","7","8377606"
"2731146","23216","83442","1","8365393"
"2734204","23216","83447","2","8375477"
"2735625","23216","83449","3","8380110"
"2744757","23216","83454","1","8412709"
"2729047","23216","83455","6","8358125"
"2743366","23216","83457","8","8407722"
"2745064","23216","83458","2","8413770"
"2737444","23216","83459","3","8385845"
"2741435","23216","83461","1","8400925"
"2744157","23216","83462","1","8410419"
"2737503","23216","83464","4","8385999"
"2744953","23216","83465","3","8413341"
"2741498","23216","83532","1","8401199"
"2793960","23216","83548","1","8590001"
"2738216","23216","83555","1","8388365"
"2737044","23216","83563","1","8384536"
"2745062","23216","83591","1","8413758"
"2728845","23216","83603","1","8357523"
"2734003","23216","83604","3","8374955"
"2731706","23216","83605","1","8367635"
"2739218","23216","83805","4","8404060"
"2735373","23216","83826","5","8379312"
"2731756","23216","83979","1","8367768"
"2742255","23216","84050","1","8403700"
"2738485","23216","84150","4","8389866"
"2728880","23216","84169","8","8357821"
"2744591","23216","84181","2","8412072"
"2745001","23216","84249","1","8413511"
"2744071","23216","84385","4","8410505"
"2729382","23216","84398","1","8358961"
"2745125","23216","84408","1","8413995"
"2741986","23216","84413","1","8402776"
"2732729","23216","84450","2","8370807"
"2742394","23216","84516","1","8404240"
"2729738","23216","84615","2","8360327"
"2743581","23216","84637","1","8408437"
"2731094","23216","84649","2","8365242"
"2743981","23216","84650","1","8409875"
"2744695","23216","84653","1","8412451"
"2738685","23216","84666","3","8390393"
"2743555","23216","84700","1","8408357"
"2743637","23216","84727","1","8408617"
"2745160","23216","84729","1","8414092"
"2744650","23216","84762","1","8412292"
"2743559","23216","84776","1","8408368"
"2732557","23216","84803","1","8370182"
"2742984","23216","84804","1","8406382"
"2733232","23216","84806","1","8372473"
"2737601","23216","84825","1","8386339"
"2740274","23216","84837","1","8396628"
"2736159","23216","84849","2","8381856"
"2742496","23216","84987","1","8404610"
"2745042","23216","84988","2","8413814"
"2741669","23216","84990","1","8401771"
"2744061","23216","84992","7","8410237"
"2738615","23216","84993","1","8389999"
"2734815","23216","85009","3","8377316"
"2742095","23216","85059","1","8403175"
"2744055","23216","85078","4","8410156"
"2744318","23216","85101","1","8410975"
"2736142","23216","85178","1","8381791"
"2739081","23216","85293","1","8392124"
"2742974","23216","85371","3","8406357"
"2736032","23216","85466","1","8381473"
"2797217","23216","85512","1","8601558"
"2744847","23216","85554","1","8412981"
"2741271","23216","85582","1","8400385"
"2743410","23216","86422","1","8407845"
"2736870","23217","4735","4","8384170"
"2729432","23217","63897","1","8359153"
"2730999","23217","64390","2","8364818"
"2736811","23217","67196","2","8383985"
"2795250","23217","73994","1","8594777"
"2728598","23217","74163","1","8356818"
"2728547","23217","74317","1","8356689"
"2733250","23217","74679","1","8372535"
"2728923","23217","79088","3","8357712"
"2740478","23217","79101","7","8397369"
"2731143","23217","79103","1","8365380"
"2729523","23217","79104","12","8359656"
"2728729","23217","79105","1","8357277"
"2741731","23217","79106","2","8401970"
"2743735","23217","79107","3","8409146"
"2730237","23217","79108","1","8361962"
"2731791","23217","79111","4","8367863"
"2732684","23217","79112","3","8370668"
"2728562","23217","79113","2","8356742"
"2744304","23217","79114","1","8410942"
"2729024","23217","79116","2","8358020"
"2728850","23217","79120","3","8358521"
"2732842","23217","79127","2","8371189"
"2728544","23217","79132","1","8356681"
"2731263","23217","79142","1","8365944"
"2733942","23217","79148","6","8374748"
"2732088","23217","79152","2","8368755"
"2728700","23217","79160","1","8357204"
"2742987","23217","79162","3","8406413"
"2735988","23217","79166","2","8381333"
"2736896","23217","79168","3","8387405"
"2734092","23217","79174","1","8375131"
"2731206","23217","79179","1","8365624"
"2733897","23217","79180","6","8374870"
"2728961","23217","79181","2","8357881"
"2730410","23217","79182","2","8362432"
"2728245","23217","79183","34","8355462"
"2732430","23217","79184","3","8369834"
"2733893","23217","79186","8","8374727"
"2735542","23217","79189","3","8379870"
"2735705","23217","79190","1","8380373"
"2728584","23217","79192","4","8357407"
"2735224","23217","79193","2","8378774"
"2732388","23217","79196","2","8369699"
"2729476","23217","79198","1","8359377"
"2728394","23217","79201","4","8355890"
"2728257","23217","79204","2","8355492"
"2736908","23217","79205","8","8384303"
"2736994","23217","79206","2","8384396"
"2728703","23217","79208","7","8357236"
"2736371","23217","79210","1","8382514"
"2737146","23217","79215","3","8384852"
"2732193","23217","79217","1","8369067"
"2728463","23217","79218","1","8356125"
"2734891","23217","79222","5","8378702"
"2740705","23217","79239","3","8398257"
"2732364","23217","79244","2","8378445"
"2728392","23217","79248","1","8355863"
"2730701","23217","79253","1","8363460"
"2734621","23217","79255","3","8376732"
"2739698","23217","79256","1","8394348"
"2728762","23217","79258","1","8357334"
"2731193","23217","79263","4","8365583"
"2728262","23217","79267","2","8355501"
"2732527","23217","79272","1","8370105"
"2732465","23217","79273","1","8369943"
"2737084","23217","79282","1","8384638"
"2728365","23217","79285","1","8355780"
"2733338","23217","79286","2","8372917"
"2728266","23217","79293","2","8355508"
"2740407","23217","79297","4","8397104"
"2728865","23217","79300","3","8357595"
"2735393","23217","79317","2","8379306"
"2734272","23217","79325","4","8375703"
"2733707","23217","79329","2","8374083"
"2728902","23217","79330","2","8357656"
"2738161","23217","79332","5","8388186"
"2732579","23217","79334","1","8370245"
"2729664","23217","79336","4","8360046"
"2730942","23217","79349","3","8364578"
"2729636","23217","79353","1","8359962"
"2743692","23217","79354","3","8408811"
"2728381","23217","79371","2","8355840"
"2730501","23217","79380","2","8362750"
"2734613","23217","79381","1","8376608"
"2731163","23217","79399","2","8365458"
"2739878","23217","79402","1","8395044"
"2735504","23217","79405","1","8379724"
"2728603","23217","79406","5","8356875"
"2741930","23217","79412","1","8402572"
"2729737","23217","79416","2","8413245"
"2736238","23217","79426","2","8382121"
"2728667","23217","79427","1","8357121"
"2728970","23217","79428","4","8357893"
"2730427","23217","79429","4","8363047"
"2729150","23217","79430","4","8358455"
"2735652","23217","79433","2","8380209"
"2730471","23217","79434","1","8362609"
"2728713","23217","79442","3","8364088"
"2731134","23217","79444","1","8365346"
"2731862","23217","79446","2","8394983"
"2735003","23217","79451","3","8377948"
"2733036","23217","79456","1","8371795"
"2728889","23217","79458","1","8357625"
"2736790","23217","79462","7","8383976"
"2733370","23217","79463","3","8373035"
"2728325","23217","79474","2","8355656"
"2728419","23217","79475","2","8355951"
"2730135","23217","79477","7","8361771"
"2730325","23217","79480","1","8362178"
"2742736","23217","79481","2","8411673"
"2740606","23217","79483","3","8397803"
"2732306","23217","79484","1","8369467"
"2802396","23217","79488","2","8616763"
"2731333","23217","79500","3","8366268"
"2728451","23217","79504","4","8356098"
"2728284","23217","79506","3","8355568"
"2731462","23217","79513","3","8366790"
"2732607","23217","79515","4","8370354"
"2729067","23217","79517","3","8358148"
"2740422","23217","79519","1","8397127"
"2734080","23217","79522","3","8375172"
"2801805","23217","79524","5","8614932"
"2741826","23217","79525","1","8402305"
"2729343","23217","79527","2","8358862"
"2737015","23217","79528","3","8384481"
"2728693","23217","79529","1","8357185"
"2729248","23217","79530","2","8358552"
"2736747","23217","79531","2","8383793"
"2743485","23217","79533","10","8408473"
"2736953","23217","79535","5","8384327"
"2743804","23217","79539","9","8409308"
"2728788","23217","79541","3","8357400"
"2736933","23217","79543","2","8384271"
"2730684","23217","79544","2","8363411"
"2736958","23217","79547","2","8384324"
"2740255","23217","79548","3","8396558"
"2731330","23217","79549","1","8366238"
"2733868","23217","79550","2","8374498"
"2740138","23217","79551","8","8405211"
"2736067","23217","79552","4","8381601"
"2730018","23217","79554","3","8361342"
"2729335","23217","79557","5","8358863"
"2733740","23217","79561","2","8374156"
"2744095","23217","79570","2","8410303"
"2728985","23217","79573","2","8357923"
"2733175","23217","79579","2","8372243"
"2731698","23217","79581","1","8367597"
"2731119","23217","79588","1","8365276"
